,id_player,player_name,nationality,field_position,position,weight(kg),height(cm),age,id_team,player_image
0,250105927,Viktor Gyökeres,Sweden,Forward,,,,26,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105927.jpg
1,250121533,Vinícius Júnior,Brazil,Forward,UNKNOWN,,,24,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121533.jpg
2,250121294,Tijjani Reijnders,Netherlands,Midfielder,CENTRAL_MIDFIELDER,,,26,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121294.jpg
3,250160436,Maghnes Akliouche,France,Midfielder,UNKNOWN,,,22,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250160436.jpg
4,250028211,Antonio Rüdiger,Germany,Defender,CENTRE_BACK,85.0,190.0,31,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250028211.jpg
5,250123677,Malik Tillman,USA,Midfielder,UNKNOWN,,,22,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123677.jpg
6,250055663,Thilo Kehrer,Germany,Defender,CENTRAL_MIDFIELDER,72.0,186.0,28,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055663.jpg
7,250189506,Ryan Flamingo,Netherlands,Defender,,,,21,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189506.jpg
8,250106969,Miguel Gutiérrez,Spain,Defender,UNKNOWN,,,23,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106969.jpg
9,50327420,Virgil van Dijk,Netherlands,Defender,CENTRE_BACK,92.0,193.0,33,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/50327420.jpg
10,250004363,Stefan Ristovski,North Macedonia,Defender,FULL_BACK,72.0,180.0,32,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250004363.jpg
11,250139207,Rico Lewis,England,Defender,UNKNOWN,,,19,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139207.jpg
12,250052554,Josip Mišić,Croatia,Midfielder,CENTRAL_MIDFIELDER,,,30,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250052554.jpg
13,250134856,Nico Schlotterbeck,Germany,Defender,UNKNOWN,,,24,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134856.jpg
14,250014042,Callum McGregor,Scotland,Midfielder,WINGER,73.0,180.0,31,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250014042.jpg
15,250101557,Morten Hjulmand,Denmark,Midfielder,CENTRAL_MIDFIELDER,,,25,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101557.jpg
16,250065419,Stefan Posch,Austria,Defender,CENTRE_BACK,,,27,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250065419.jpg
17,250025791,Benjamin André,France,Midfielder,CENTRAL_MIDFIELDER,,,34,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250025791.jpg
18,250163454,Piero Hincapie,Ecuador,Defender,UNKNOWN,,,22,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163454.jpg
19,250116734,Ladislav Krejčí,Czechia,Defender,WINGER,,,25,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250116734.jpg
20,250113001,Ryan Gravenberch,Netherlands,Midfielder,CENTRAL_MIDFIELDER,,,22,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113001.jpg
21,250102868,Jusuf Gazibegović,Bosnia and Herzegovina,Defender,UNKNOWN,,,24,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250102868.jpg
22,250122983,Pierre Kalulu,France,Defender,FULL_BACK,,,24,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250122983.jpg
23,250055660,Jonathan Tah,Germany,Defender,CENTRE_BACK,92.0,192.0,28,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055660.jpg
24,250121149,Emanuel Aiwu,Austria,Defender,UNKNOWN,,,23,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121149.jpg
25,250068808,Olivier Boscagli,France,Defender,CENTRE_BACK,68.0,181.0,26,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250068808.jpg
26,250051754,Willi Orbán,Hungary,Defender,CENTRE_BACK,,,32,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250051754.jpg
27,250188247,Alexsandro,Brazil,Defender,UNKNOWN,,,25,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188247.jpg
28,250076126,Theo Hernández,France,Defender,FULL_BACK,70.0,184.0,27,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250076126.jpg
29,250131541,Cesar Blackman,Panama,Defender,,,,26,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250131541.jpg
30,250000679,Kévin Théophile-Catherine,France,Defender,FULL_BACK,85.0,183.0,35,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250000679.jpg
31,250061721,Kenan Bajrić,Slovenia,Defender,CENTRE_BACK,,,29,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250061721.jpg
32,250121218,Jhon Lucumi,Colombia,Defender,CENTRE_BACK,,,26,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121218.jpg
33,102420,Péter Gulácsi,Hungary,Goalkeeper,GOALKEEPER,83.0,190.0,34,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/102420.jpg
34,250124006,Franco Israel,Uruguay,Goalkeeper,UNKNOWN,,,24,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250124006.jpg
35,250135068,Lucas Chevalier,France,Goalkeeper,GOALKEEPER,,,23,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135068.jpg
36,250123304,Kjell Scherpen,Netherlands,Goalkeeper,GOALKEEPER,,,24,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123304.jpg
37,250157134,Dominik Takáč,Slovakia,Goalkeeper,,,,25,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250157134.jpg
38,74954,Kasper Schmeichel,Denmark,Goalkeeper,GOALKEEPER,76.0,185.0,38,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/74954.jpg
39,250040573,Łukasz Skorupski,Poland,Goalkeeper,UNKNOWN,,187.0,33,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250040573.jpg
40,250085475,Paulo Gazzaniga,Argentina,Goalkeeper,UNKNOWN,,,32,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250085475.jpg
41,250172672,Alexis Mac Allister,Argentina,Midfielder,UNKNOWN,,,25,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172672.jpg
42,250091013,Ibrahima Konaté,France,Defender,CENTRE_BACK,,,25,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091013.jpg
43,250023097,Remo Freuler,Switzerland,Midfielder,CENTRAL_MIDFIELDER,77.0,181.0,32,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250023097.jpg
44,250067630,Fikayo Tomori,England,Defender,CENTRE_BACK,,,26,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067630.jpg
45,250130406,Johan Bakayoko,Belgium,Forward,UNKNOWN,,,21,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130406.jpg
46,250096954,Loïs Openda,Belgium,Forward,STRIKER,,,24,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250096954.jpg
47,104733,Guram Kashia,Georgia,Defender,CENTRE_BACK,78.0,185.0,37,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/104733.jpg
48,250112122,Francisco Trincão,Portugal,Forward,STRIKER,,,24,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112122.jpg
49,250132399,Youssouf Fofana,France,Midfielder,UNKNOWN,,,25,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132399.jpg
50,250169706,Daizen Maeda,Japan,Forward,UNKNOWN,,,27,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169706.jpg
51,250118504,Edon Zhegrova,Kosovo,Midfielder,WINGER,,,25,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118504.jpg
52,250181680,Alistair Johnston,Canada,Defender,UNKNOWN,,,26,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181680.jpg
53,250098471,Marko Tolić,Croatia,Midfielder,ATTACKING_MIDFIELDER,,,28,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250098471.jpg
54,250139445,Florian Wirtz,Germany,Midfielder,WINGER,,,21,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139445.jpg
55,250042422,Alejandro Grimaldo,Spain,Defender,FULL_BACK,64.0,170.0,29,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042422.jpg
56,250005343,Luuk De Jong,Netherlands,Forward,STRIKER,80.0,188.0,34,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250005343.jpg
57,250137390,Zeno Debast,Belgium,Defender,,,,21,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250137390.jpg
58,250169730,Vanderson,Brazil,Defender,UNKNOWN,,,23,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169730.jpg
59,250013022,Tigran Barseghyan,Armenia,Midfielder,STRIKER,,,31,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250013022.jpg
60,250130234,William Bøving,Denmark,Midfielder,WINGER,,,21,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130234.jpg
61,250125538,Dan Ndoye,Switzerland,Forward,WINGER,,,24,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250125538.jpg
62,250108215,David Strelec,Slovakia,Forward,STRIKER,,,23,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250108215.jpg
63,250128377,Jude Bellingham,England,Midfielder,,,,21,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128377.jpg
64,250052469,Mohamed Salah,Egypt,Forward,WINGER,72.0,175.0,32,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250052469.jpg
65,250046522,Julian Brandt,Germany,Midfielder,WINGER,82.0,176.0,28,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250046522.jpg
66,250161248,Sam Beukema,Netherlands,Defender,UNKNOWN,,,25,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250161248.jpg
67,250085369,Manuel Akanji,Switzerland,Defender,UNKNOWN,,187.0,29,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250085369.jpg
68,250096698,Christian Pulišić,USA,Forward,UNKNOWN,69.0,172.0,26,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250096698.jpg
69,250102866,Amadou Haidara,Mali,Midfielder,CENTRAL_MIDFIELDER,,,26,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250102866.jpg
70,250169764,Matteo Dams,Belgium,Defender,UNKNOWN,,,20,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169764.jpg
71,250168990,Arnau Martínez,Spain,Defender,,,,21,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250168990.jpg
72,250130414,Arne Engels,Belgium,Midfielder,WINGER,,,21,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130414.jpg
73,250103758,Erling Haaland,Norway,Forward,UNKNOWN,,,24,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250103758.jpg
74,250042780,Mike Maignan,France,Goalkeeper,GOALKEEPER,80.0,187.0,29,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042780.jpg
75,250076357,Trent Alexander-Arnold,England,Defender,UNKNOWN,,,26,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250076357.jpg
76,250089228,Rafael Leão,Portugal,Forward,STRIKER,,,25,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089228.jpg
77,250099180,Dušan Vlahović,Serbia,Forward,STRIKER,,,24,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250099180.jpg
78,250101284,Federico Valverde,Uruguay,Midfielder,UNKNOWN,,,26,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101284.jpg
79,250106709,Bafodé Diakité,France,Defender,UNKNOWN,,,23,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106709.jpg
80,250099671,Guus Til,Netherlands,Midfielder,CENTRAL_MIDFIELDER,,,26,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250099671.jpg
81,250167111,Mika Biereth,Denmark,Forward,UNKNOWN,,,21,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250167111.jpg
82,250200228,Malick Yalcouye,Mali,Midfielder,,,,18,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200228.jpg
83,250121132,Danylo Ihnatenko,Ukraine,Midfielder,CENTRAL_MIDFIELDER,,,27,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121132.jpg
84,250140940,Martin Baturina,Croatia,Midfielder,ATTACKING_MIDFIELDER,,,21,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250140940.jpg
85,250163623,Andrea Cambiaso,Italy,Defender,UNKNOWN,,,24,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163623.jpg
86,250101534,Phil Foden,England,Midfielder,UNKNOWN,,,24,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101534.jpg
87,250127111,Benjamin Šeško,Slovenia,Forward,UNKNOWN,,,21,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127111.jpg
88,250076574,Kylian Mbappé,France,Forward,STRIKER,67.0,178.0,25,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250076574.jpg
89,250174822,Savinho,Brazil,Midfielder,,,,20,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174822.jpg
90,250171055,Kenan Yıldız,Türkiye,Forward,UNKNOWN,,,19,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250171055.jpg
91,250113276,Jeremie Frimpong,Netherlands,Defender,FULL_BACK,,,23,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113276.jpg
92,250058258,Benjamin Henrichs,Germany,Defender,UNKNOWN,77.0,183.0,27,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058258.jpg
93,250128255,Emerson,Brazil,Defender,UNKNOWN,,,25,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128255.jpg
94,250106148,Nicolas Kühn,Germany,Midfielder,,,,24,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106148.jpg
95,250118391,Edmond Tapsoba,Burkina Faso,Defender,CENTRE_BACK,,,25,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118391.jpg
96,250004721,Granit Xhaka,Switzerland,Midfielder,CENTRAL_MIDFIELDER,82.0,185.0,32,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250004721.jpg
97,250129446,Liam Scales,Republic of Ireland,Defender,UNKNOWN,,,26,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250129446.jpg
98,250017824,Emre Can,Germany,Defender,DEFENSIVE_MIDFIELDER,82.0,184.0,30,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250017824.jpg
99,250112803,Ferland Mendy,France,Defender,FULL_BACK,,,29,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112803.jpg
100,250081207,Donny van de Beek,Netherlands,Midfielder,CENTRAL_MIDFIELDER,,180.0,27,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081207.jpg
101,250104066,Dominik Szoboszlai,Hungary,Midfielder,CENTRAL_MIDFIELDER,,,24,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250104066.jpg
102,250121965,Éder Militão,Brazil,Defender,FULL_BACK,,,26,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121965.jpg
103,250080553,Serhou Guirassy,Rep of Guinea,Forward,STRIKER,,,28,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250080553.jpg
104,250169705,Reo Hatate,Japan,Defender,,,,26,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169705.jpg
105,250032786,David López,Spain,Defender,CENTRE_BACK,,185.0,35,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250032786.jpg
106,250200308,Auston Trusty,USA,Defender,,,,26,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200308.jpg
107,250127284,Joško Gvardiol,Croatia,Defender,CENTRE_BACK,,,22,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127284.jpg
108,250198240,Lamine Camara,Senegal,Midfielder,,,,20,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198240.jpg
109,250104075,Lutsharel Geertruida,Netherlands,Defender,CENTRE_BACK,,,24,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250104075.jpg
110,250064274,Breel Embolo,Switzerland,Forward,STRIKER,84.0,185.0,27,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064274.jpg
111,250016833,Harry Kane,England,Forward,STRIKER,65.0,188.0,31,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250016833.jpg
112,250145803,Matheus Nunes,Portugal,Midfielder,UNKNOWN,,,26,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250145803.jpg
113,250132323,Wilfried Singo,Ivory Coast,Defender,,,,23,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132323.jpg
114,250087938,Kai Havertz,Germany,Midfielder,STRIKER,,,25,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087938.jpg
115,250088061,Achraf Hakimi,Morocco,Defender,WINGER,68.0,179.0,26,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250088061.jpg
116,250043066,Kevin Wimmer,Austria,Defender,CENTRE_BACK,85.0,187.0,31,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250043066.jpg
117,250063505,José María Giménez,Uruguay,Defender,CENTRE_BACK,76.0,185.0,29,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250063505.jpg
118,250070417,Joshua Kimmich,Germany,Midfielder,CENTRE_BACK,70.0,176.0,29,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250070417.jpg
119,250129965,Marc Casado,Spain,Midfielder,UNKNOWN,,,21,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250129965.jpg
120,250101727,Quinten Timber,Netherlands,Midfielder,CENTRAL_MIDFIELDER,,,23,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101727.jpg
121,250134304,Gabriel Martinelli,Brazil,Forward,WINGER,,,23,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134304.jpg
122,250092668,Dávid Hancko,Slovakia,Defender,CENTRE_BACK,,,26,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250092668.jpg
123,250136465,Nuno Mendes,Portugal,Defender,FULL_BACK,,,22,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250136465.jpg
124,250158901,Filip Panák,Czechia,Defender,,,,29,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250158901.jpg
125,250081553,Teun Koopmeiners,Netherlands,Midfielder,CENTRAL_MIDFIELDER,,,26,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081553.jpg
126,250083732,Declan Rice,England,Midfielder,,,,25,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250083732.jpg
127,250188474,Éderson,Brazil,Midfielder,UNKNOWN,,,25,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188474.jpg
128,250134536,Inbeom Hwang,Korea Republic,Midfielder,UNKNOWN,,,28,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134536.jpg
129,250112217,Angelo Stiller,Germany,Midfielder,,,,23,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112217.jpg
130,250187672,Pedro Henrique,Brazil,Defender,UNKNOWN,,,22,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187672.jpg
131,250064188,Hans Vanaken,Belgium,Midfielder,ATTACKING_MIDFIELDER,77.0,194.0,32,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064188.jpg
132,250112978,Dmytro Kryskiv,Ukraine,Midfielder,,,,24,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112978.jpg
133,250014709,Marten de Roon,Netherlands,Midfielder,CENTRAL_MIDFIELDER,76.0,185.0,33,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250014709.jpg
134,250128120,Alphonso Davies,Canada,Midfielder,FULL_BACK,,,24,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128120.jpg
135,250123695,Maxim De Cuyper,Belgium,Midfielder,FULL_BACK,,,23,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123695.jpg
136,250096309,Jules Koundé,France,Defender,CENTRE_BACK,,,25,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250096309.jpg
137,250064444,Mykola Matviyenko,Ukraine,Defender,CENTRE_BACK,67.0,181.0,28,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064444.jpg
138,250153945,Alvaro Carreras,Spain,Defender,UNKNOWN,,,21,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153945.jpg
139,250132401,Kenny Lala,France,Defender,UNKNOWN,,,33,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132401.jpg
140,250053044,Brandon Mechele,Belgium,Defender,CENTRE_BACK,81.0,188.0,31,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250053044.jpg
141,250077679,Timi Elšnik,Slovenia,Midfielder,UNKNOWN,,,26,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250077679.jpg
142,250079545,Dayot Upamecano,France,Defender,CENTRE_BACK,83.0,185.0,26,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079545.jpg
143,250064064,Marquinhos,Brazil,Defender,CENTRE_BACK,75.0,183.0,30,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064064.jpg
144,250085751,Sandro Lauper,Switzerland,Midfielder,CENTRE_BACK,,,28,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250085751.jpg
145,250087118,Valeriy Bondar,Ukraine,Defender,CENTRE_BACK,,,25,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087118.jpg
146,250189363,Youngwoo Seol,Korea Republic,Defender,UNKNOWN,,,25,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189363.jpg
147,250148830,Raúl Torrente,Spain,Defender,,,,23,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250148830.jpg
148,250107477,Jeff Chabot,Germany,Defender,,,,26,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250107477.jpg
149,250174126,Willian Pacho,Ecuador,Defender,,,,23,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174126.jpg
150,250127492,Kamil Piątkowski,Poland,Defender,UNKNOWN,,,24,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127492.jpg
151,250131901,Gabriel,Brazil,Defender,CENTRE_BACK,,,26,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250131901.jpg
152,250127439,William Saliba,France,Defender,CENTRE_BACK,,,23,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127439.jpg
153,250126449,Amar Dedić,Bosnia and Herzegovina,Defender,UNKNOWN,,,22,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250126449.jpg
154,250130786,Martin Vitík,Czechia,Defender,CENTRE_BACK,,,21,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130786.jpg
155,250124068,Castello Lukeba,France,Defender,UNKNOWN,,,21,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250124068.jpg
156,250158476,Nasser Djiga,Burkina Faso,Defender,UNKNOWN,,,21,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250158476.jpg
157,250176201,Joel Ordoñez,Ecuador,Defender,UNKNOWN,,,20,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176201.jpg
158,250135672,Soumaula Coulibaly,France,Defender,UNKNOWN,,,21,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135672.jpg
159,250160568,Angelo Preciado,Ecuador,Defender,UNKNOWN,,,26,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250160568.jpg
160,250017040,Nicolás Otamendi,Argentina,Defender,UNKNOWN,78.0,183.0,36,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250017040.jpg
161,250016616,Uroš Spajić,Serbia,Defender,CENTRE_BACK,,,31,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250016616.jpg
162,250171278,David Raya,Spain,Goalkeeper,UNKNOWN,,,29,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250171278.jpg
163,250006714,Marco Bizot,Netherlands,Goalkeeper,GOALKEEPER,85.0,194.0,33,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250006714.jpg
164,250063980,Timon Wellenreuther,Germany,Goalkeeper,UNKNOWN,,186.0,28,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250063980.jpg
165,250121017,Dmytro Riznyk,Ukraine,Goalkeeper,GOALKEEPER,,,25,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121017.jpg
166,250069832,Gregor Kobel,Switzerland,Goalkeeper,GOALKEEPER,,,26,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250069832.jpg
167,1907188,Lukas Hradecky,Finland,Goalkeeper,GOALKEEPER,80.0,190.0,34,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1907188.jpg
168,98078,Simon Mignolet,Belgium,Goalkeeper,GOALKEEPER,87.0,193.0,36,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/98078.jpg
169,250087102,Alexander Nübel,Germany,Goalkeeper,GOALKEEPER,85.0,193.0,28,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087102.jpg
170,250101144,Walter Benítez,Argentina,Goalkeeper,UNKNOWN,91.0,191.0,31,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101144.jpg
171,250066131,Ivan Nevistić,Croatia,Goalkeeper,GOALKEEPER,,,26,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250066131.jpg
172,250105818,Peter Vindahl,Denmark,Goalkeeper,UNKNOWN,,,26,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105818.jpg
173,97746,Yann Sommer,Switzerland,Goalkeeper,GOALKEEPER,79.0,183.0,35,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/97746.jpg
174,250012069,Jan Oblak,Slovenia,Goalkeeper,GOALKEEPER,87.0,186.0,31,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250012069.jpg
175,250105612,Marco Carnesecchi,Italy,Goalkeeper,UNKNOWN,,,24,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105612.jpg
176,250113444,Anatoliy Trubin,Ukraine,Goalkeeper,GOALKEEPER,,,23,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113444.jpg
177,250102035,Jonathan David,Canada,Forward,ATTACKING_MIDFIELDER,,,24,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250102035.jpg
178,250081223,Takumi Minamino,Japan,Midfielder,STRIKER,,174.0,29,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081223.jpg
